Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
6169799902,"Oct 26, 2021, 4:01:36 PM",Lunch Run,Run,,1588,3.17,,,false,,,activities/6169799902.gpx,,,1588.0,1585.0,3169.64990234375,3.3959999084472656,1.9997791051864624,9.070293426513672,14.270293235778809,219.3000030517578,228.39999389648438,7.633483409881592,-0.1640559732913971,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3179.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9960012435913086,898.4000244140625,,,,,,,,,,,,""
6179310141,"Oct 28, 2021, 3:46:17 PM",Morning Run,Run,,2110,4.07,,,false,,,activities/6179310141.gpx,,,2110.0,2039.0,4074.179931640625,4.064013481140137,1.99812650680542,18.400169372558594,18.400169372558594,222.10000610351562,229.5,7.778692245483398,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4091.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9308909177780151,164.10000610351562,,,,,,,,,,,,""
6234814050,"Nov 9, 2021, 5:34:56 PM",Lunch Run,Run,,1650,3.30,,,false,,,activities/6234814050.gpx,,,1650.0,1636.0,3304.909912109375,3.5279998779296875,2.020116090774536,12.088590621948242,15.588590621948242,226.5,233.5,3.959089517593384,-0.10590303689241409,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3310.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0029757022857666,0.0,,,,,,,,,,,,""
6244318281,"Nov 11, 2021, 5:48:15 PM",Lunch Run,Run,,3004,5.57,,,false,,,activities/6244318281.gpx,,,3004.0,2992.0,5570.25,3.0619139671325684,1.8617146015167236,24.124353408813477,27.224353790283203,218.10000610351562,233.5,5.943553447723389,-0.05565279722213745,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5601.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8542776107788086,0.0,,,,,,,,,,,,""
6256907693,"Nov 14, 2021, 1:26:23 PM",Morning Run,Run,,1661,3.28,,,false,,,activities/6256907693.gpx,,,1661.0,1658.0,3281.239990234375,4.2166666984558105,1.9790350198745728,7.344254016876221,10.144253730773926,222.10000610351562,231.5,3.958829164505005,-0.08533359318971634,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3286.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9754605293273926,305.79998779296875,,,,,,,,,,,,""
6266566403,"Nov 16, 2021, 5:14:33 PM",Lunch Run,Run,,2828,5.52,,,false,,,activities/6266566403.gpx,,,2828.0,2822.0,5519.4501953125,3.859999895095825,1.955864667892456,16.743127822875977,20.543128967285156,219.3000030517578,234.3000030517578,6.3129987716674805,-0.06884744018316269,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5539.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.951715111732483,225.0,,,,,,,,,,,,""
6279065662,"Nov 19, 2021, 2:15:03 PM",Morning Run,Run,,1887,3.73,,,false,,,activities/6279065662.gpx,,,1887.0,1883.0,3731.419921875,4.423333644866943,1.9816356897354126,15.23398494720459,18.63398551940918,219.3000030517578,231.5,7.062312602996826,-0.09111812710762024,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3748.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9774349927902222,900.5,,,,,,,,,,,,""
6288861603,"Nov 21, 2021, 3:00:07 PM",Morning Run,Run,,2405,5.03,,,false,,,activities/6288861603.gpx,,,2405.0,2357.0,5035.740234375,3.6399998664855957,2.1365041732788086,7.606753349304199,8.306753158569336,200.0,206.8000030517578,4.784767150878906,-0.01390063762664795,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5048.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.093862771987915,1214.0999755859375,,,,,,,,,,,,""
6301945378,"Nov 24, 2021, 4:51:13 PM",Morning Run,Run,,2241,4.46,,,false,,,activities/6301945378.gpx,,,2241.0,2223.0,4461.4501953125,3.4419922828674316,2.0069501399993896,18.324993133544922,17.224992752075195,222.39999389648438,233.39999389648438,8.076289176940918,0.0246556606143713,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4487.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9908300638198853,0.0,,,,,,,,,,,,""
6313294957,"Nov 27, 2021, 1:16:12 PM",Morning Run,Run,,3675,7.11,,,false,,,activities/6313294957.gpx,,,3675.0,3653.0,7117.93994140625,3.4519999027252197,1.948518991470337,29.902734756469727,35.10273361206055,218.10000610351562,234.1999969482422,7.407318115234375,-0.07305484265089035,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7141.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.936854362487793,221.5,,,,,,,,,,,,""
