Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
604249668,"Jun 6, 2016, 12:21:17 PM",Morning Ride,Ride,,0,0,,,false,,,activities/604249668.gpx,51.70949935913086,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
614096814,"Jun 19, 2016, 11:50:36 AM",Willow Loop with group,Run,"",5328,17.13,167.0,86,false,,,activities/669562062.fit.gz,51.70949935913086,,5328.0,4553.0,17136.69921875,5.099999904632568,,202.13999938964844,,44.599998474121094,135.0,35.400001525878906,0.023341700434684753,,,115.0,92.06999969482422,167.0,137.3300018310547,,,1109.965576171875,,,86.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
615574906,"Jun 20, 2016, 10:24:00 PM",Evening Run,Run,Shake out sweat out,2460,8.85,168.0,49,false,,,activities/671132095.fit.gz,51.70949935913086,,2460.0,2373.0,8857.599609375,5.099999904632568,,59.36000061035156,59.2599983215332,53.29999923706055,91.9000015258789,28.200000762939453,0.0011289740214124322,,,95.0,91.80876159667969,168.0,147.9835662841797,,,567.1019287109375,,,49.0,,,,,,,,,,,,,0.0,,,8925.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
616665817,"Jun 21, 2016, 9:26:02 PM",A little run with a little of everyone and a little of trails,Run,"",5308,15.64,186.0,95,false,,,activities/672257830.fit.gz,51.70949935913086,,5308.0,4300.0,15642.900390625,4.699999809265137,,51.44333267211914,,57.400001525878906,94.5,14.399999618530273,-0.006392676383256912,,,97.0,91.68017578125,186.0,148.9053497314453,,,1001.4677734375,,,95.0,,,,,,,,,,,,,0.0,,,15762.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
617741929,"Jun 22, 2016, 9:07:46 PM",Afternoon Run with Emily & Brian ,Run,"",4640,12.87,169.0,76,false,,,activities/673384844.fit.gz,51.70949935913086,,4640.0,3389.0,12875.599609375,7.5,,43.18000030517578,,71.0,96.0,21.399999618530273,-0.02329990081489086,,,115.0,91.4845962524414,169.0,149.94500732421875,,,822.5611572265625,,,76.0,,,,,,,,,,,,,0.0,,,12946.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
618529220,"May 30, 2016, 2:44:20 PM",Morning Run,Run,,520,1.58,,,false,,,activities/674052548.fit.gz,51.70949935913086,,520.0,506.0,1580.5,3.700000047683716,,0.0,,100.4000015258789,104.69999694824219,0.699999988079071,0.2594119906425476,,,98.0,94.66729736328125,,,,,101.47718811035156,,,,,,,,,,,,,,,,0.0,,,1597.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
618529231,"Jun 8, 2016, 9:07:37 AM",Morning Run,Run,,1716,5.33,,,false,,,activities/674052550.fit.gz,51.70949935913086,,1716.0,1534.0,5334.89990234375,4.5,,23.299999237060547,,60.29999923706055,85.5999984741211,16.700000762939453,0.2286829948425293,,,97.0,93.41230010986328,,,,,343.8292541503906,,,,,,,,,,,,,,,,0.0,,,5411.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
618529258,"May 30, 2016, 2:15:12 PM",Morning Run,Run,,427,1.35,,,false,,,activities/674052549.fit.gz,51.70949935913086,,427.0,415.0,1355.0999755859375,5.0,,0.0,,100.30000305175781,104.4000015258789,1.399999976158142,-0.05165670067071915,,,100.0,94.44339752197266,,,,,86.02561950683594,,,,,,,,,,,,,,,,0.0,,,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
618529281,"May 23, 2016, 9:20:39 PM",Afternoon Run,Run,,2440,8.83,,,false,,,activities/674052553.fit.gz,51.70949935913086,,2440.0,2424.0,8837.5,7.900000095367432,,20.420000076293945,,62.70000076293945,83.69999694824219,10.399999618530273,-0.03734090179204941,,,96.0,92.81629943847656,,,,,566.0599975585938,,,,,,,,,,,,,,,,0.0,,,8909.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
618529291,"May 25, 2016, 9:25:24 AM",Morning Run,Run,,2904,11.91,,,false,,,activities/674052552.fit.gz,51.70949935913086,,2904.0,2821.0,11916.099609375,6.599999904632568,,0.0,,69.30000305175781,79.4000015258789,9.399999618530273,0.057065699249506,,,100.0,93.32240295410156,,,,,780.2282104492188,,,,,,,,,,,,,,,,0.0,,,12280.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
