Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
5997041345,"Sep 21, 2021, 4:49:51 PM",Tuesday Afternoon Run,Run,,2227,8.43,187,127,FALSE,,,activities/6374222360.tcx.gz,,,2227,2227,8430.299805,5.5,3.785496235,26.4642849,48.96429825,154.8999939,183.6000061,3.900000095,-0.26689443,,,89,78.71351624,,173.6937561,,,601,,,127,,,,,,,,,,,,,0,,1,8406,1632240000,2,19.54000092,19.54000092,13.97000027,0.699999988,1025,4.71999979,8.520000458,166,0,1632221312,1632265344,0.529999971,,,0,,0.75999999,16093,4,280.1000061,,,,0,3.785496235,0,,,,,,,,,,,,
6004396634,"Sep 23, 2021, 1:37:14 AM",Wednesday Night Indoor Walk,Walk,,1801,3.05,137,6,FALSE,,,activities/6381912252.tcx.gz,,,1801,1801,3051.399902,2.599999905,1.694280982,0,,,,0,0,,,110,58.58800507,,121.6912842,,,316,,,6,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.694280982,,,,,,,,,,,,,
6007985436,"Sep 23, 2021, 5:28:44 PM",Thursday Afternoon Run,Run,,3766,11.36,188,126,FALSE,,,activities/6385679921.tcx.gz,,,3766,3084,11367.2002,6.599999905,3.685862541,144.8946381,144.5946503,274.3999939,280.1000061,7.199999809,0.002639172,,,127,79.00843811,,164.8036346,,,819,,,126,,,,,,,,,,,,,0,,1,11587.59961,1632416384,5,22.27000046,22.53000069,17.80999947,0.75999999,1010.400024,7.5,15.61999989,141,1.746799946,1632394368,1632437888,0.600000024,,,1,5,1,16093,4,288.6000061,,,,0,3.01837492,,,,,,,,,,,,,
6013748568,"Sep 24, 2021, 11:22:54 PM",Friday Evening Walk,Walk,,2559,4.58,127,7,FALSE,,,activities/6391736674.tcx.gz,,,2559,2559,4581.299805,2.900000095,1.790269613,56.71191788,56.7118988,172.5,196,9.800000191,0,,,65,60.27432632,,106.9151993,,,332,,,7,,,,,,,,,,,,,0,,1,,1632524416,1,15.96000004,15.96000004,11.18000031,0.730000019,1017.400024,1.600000024,2.789999962,223,0,1632480768,1632524160,0.629999995,,,0,,0.209999993,16093,0,284.1000061,,,,0,1.790269613,0,,,,,,,,,,,,
6017940898,"Sep 25, 2021, 3:17:11 PM",Saturday Morning Run,Run,,5255,17.81,181,234,FALSE,,,activities/6396131548.tcx.gz,,,5255,5255,17811.59961,5.699999809,3.389457703,217.7982178,219.7980042,166.3999939,322.8999939,9.100000381,-0.011228638,,,90,78.58385468,,167.0323639,,,1364,,,234,,,,,,,,,,,,,0,,1,18108.69922,1632582016,2,16.34000015,16.34000015,12.06999969,0.75999999,1016.799988,1.879999995,3.420000076,172,0,1632567296,1632610432,0.660000026,,,0,,0.400000006,16093,4,283.7999878,,,,0,3.389457703,0,,,,,,,,,,,,
6023834367,"Sep 26, 2021, 3:55:45 PM",Sunday Morning Run,Run,,2780,8.16,161,58,FALSE,,,activities/6402336296.tcx.gz,,,2780,2774,8164.399902,4.300000191,2.94318676,50.12876892,50.12879944,154.8999939,183.6000061,5.900000095,0,,,85,76.41119385,,147.7570343,,,610,,,58,,,,,,,,,,,,,0,,1,8220.299805,1632668416,1,15.89999962,15.89999962,11.52000046,0.75,1012.599976,4.670000076,8.930000305,280,0,1632653696,1632696832,0.689999998,,,0,,0.25,16093,3,317.3999939,,,,0,2.936834574,0,,,,,,,,,,,,
6029616068,"Sep 27, 2021, 9:35:59 PM",Monday Evening Walk,Walk,,2129,3.67,120,6,FALSE,,,activities/6408422149.tcx.gz,,,2129,2129,3673.699951,3.5,1.725551844,26.14252472,26.14252472,262.2999878,284.2000122,7.400000095,0,,,65,60.19445801,,107.7928619,,,253,,,6,,,,,,,,,,,,,0,,1,,1632776448,2,20.88999939,20.97999954,16.17000008,0.74000001,1007.099976,3.869999886,8.43999958,252,0,1632740096,1632783104,0.720000029,,,0,,0.779999971,16093,1,295.5,,,,0,1.725551844,,,,,,,,,,,,,
6033301374,"Sep 28, 2021, 3:11:45 PM",Tuesday Morning Run,Run,,4129,13.77,183,185,FALSE,,,activities/6412278457.tcx.gz,,,4129,3662,13770.7002,5.699999809,3.760431528,61.17856979,61.17860031,159.8999939,186.8000031,6.699999809,0,,,93,83.20360565,,170.3861694,,,995,,,185,,,,,,,,,,,,,0,,1,13811.7002,1632841216,3,15.60999966,15.60999966,13.31000042,0.860000014,1010.700012,3.119999886,4.980000019,319,0,1632826624,1632869376,0.75,,,0,,0.879999995,16093,3,303.6000061,,,,0,3.335117579,0,,,,,,,,,,,,
6040694559,"Sep 30, 2021, 12:45:57 AM",Wednesday Evening Walk,Walk,,3059,5.57,108,8,FALSE,,,activities/6419994984.tcx.gz,,,3059,3059,5571.200195,3,1.82124877,67.46333313,67.46330261,172.5,196,9.399999619,0,,,65,60.06178665,,102.0585175,,,390,,,8,,,,,,,,,,,,,0,,1,,1632960000,2,12.09000015,12.09000015,7.670000076,0.74000001,1017.299988,2.25999999,5.139999866,319,0,1632913024,1632955648,0.779999971,,,0,,0.400000006,16093,0,309.5,,,,0,1.82124877,0,,,,,,,,,,,,
6043918732,"Sep 30, 2021, 4:52:33 PM",Thursday Afternoon Run,Run,,3685,10.78,191,99,FALSE,,,activities/6423401100.tcx.gz,,,3685,2976,10781.90039,6.5,3.622950315,122.4124603,124.4120026,252.8999939,279.8999939,19.89999962,-0.018549606,,,95,78.10248566,,158.8938141,,,775,,,99,,,,,,,,,,,,,0,,1,11013.90039,1633017600,2,12.81000042,12.81000042,7.699999809,0.709999979,1020.599976,3.450000048,5.940000057,326,0,1632999552,1633041920,0.810000002,,9282345,0,,0.589999974,16093,4,316.7999878,,,,0,2.925888777,1800.800049,,,,,,,,,,,,
